"provider","provider_cc","provider_name","customer","customer_cc","customer_name","type"
10474,"ZA","OPTINET",12258,"ZA","OPTINET",-1
10474,"ZA","OPTINET",36943,"ZA","Gridhost",-1
10474,"ZA","OPTINET",37301,"MU","AFRINIC-ZA-CPT-AS",-1
10474,"ZA","OPTINET",37412,"ZA","PACKET-HUB",-1
10474,"ZA","OPTINET",37589,"ZA","ITISINTERNET",-1
10474,"ZA","OPTINET",327880,"ZA","ShowMax",-1
10474,"ZA","OPTINET",328045,"ZA","Multichoice-Support-Services-AS",-1
10474,"ZA","OPTINET",328400,"ZA","Powercloud-AS",-1
11259,"AO","ANGOLATELECOM",32717,"AO","ASN-SNETANGOLA",-1
11259,"AO","ANGOLATELECOM",36881,"AO","MULTITEL",-1
11259,"AO","ANGOLATELECOM",36907,"AO","TVCaboAngola",-1
11259,"AO","ANGOLATELECOM",36976,"AO","SONANGOL",-1
11259,"AO","ANGOLATELECOM",37011,"AO","MSTARTEL-AS",-1
11259,"AO","ANGOLATELECOM",37081,"AO","movicel-as",-1
11259,"AO","ANGOLATELECOM",37272,"AO","CMCANGOLA",-1
11259,"AO","ANGOLATELECOM",37590,"AO","BCA-ASN",-1
11259,"AO","ANGOLATELECOM",37645,"AO","ZAP-Angola",-1
11259,"AO","ANGOLATELECOM",327775,"AO","AO-IXPmgmnt",-1
11259,"AO","ANGOLATELECOM",327806,"AO","CNTI-AS",-1
11259,"AO","ANGOLATELECOM",327932,"AO","CONNECTIS-DATA-ANGOLA",-1
11259,"AO","ANGOLATELECOM",328283,"AO","BBDP1-AS",-1
11537,"US","ABILENE",2018,"ZA","TENET-1",-1
11537,"US","ABILENE",6879,"EG","ENSTINET-EG",-1
11537,"US","ABILENE",36944,"ZA","UBUNTU-UNICAST-AS",-1
11845,"ZA","Vox-Telecom",22386,"ZA","SARB",-1
11845,"ZA","Vox-Telecom",36985,"ZA","GMS",-1
11845,"ZA","Vox-Telecom",37352,"ZA","CloudAfrica",-1
11845,"ZA","Vox-Telecom",37599,"ZA","TERACO",-1
11845,"ZA","Vox-Telecom",327850,"ZA","XON-SYSTEMS",-1
11845,"ZA","Vox-Telecom",327979,"ZA","DIAMATRIX",-1
11845,"ZA","Vox-Telecom",327987,"ZA","Webstorm",-1
11845,"ZA","Vox-Telecom",328049,"ZA","Haupt-Online-AS",-1
11845,"ZA","Vox-Telecom",328174,"ZA","HomeFind24",-1
12143,"TZ","RAHA",327706,"TZ","Power-and-Network-Backup",-1
12322,"FR","PROXAD",327697,"RE","TELCO-OI-AS",-1
12455,"KE","JAMBONET",30994,"KE","Galileo-Kenya",-1
12455,"KE","JAMBONET",37219,"KE","ICTA-KE",-1
12455,"KE","JAMBONET",327740,"KE","TESPOK-AMS-IX",-1
12455,"KE","JAMBONET",328331,"KE","POA-INTERNET-AS",-1
12455,"KE","JAMBONET",328354,"KE","CABLE-ONE-AS",-1
12491,"IL","IPPLANET-AS",26130,"NE","LIPTINFOR-AS",-1
12491,"IL","IPPLANET-AS",32842,"CD","IBURST",-1
12491,"IL","IPPLANET-AS",36902,"SC","ASINTELVISION",-1
12491,"IL","IPPLANET-AS",37209,"NG","HYPERIA",-1
12491,"IL","IPPLANET-AS",37269,"NG","ICSL",-1
12491,"IL","IPPLANET-AS",37415,"CD","AFRINET",-1
12491,"IL","IPPLANET-AS",37447,"CD","ORANGE-RDC",-1
12491,"IL","IPPLANET-AS",37453,"CD","VODACOM-CONGO",-1
12491,"IL","IPPLANET-AS",37483,"CD","Congo-Chine",-1
12491,"IL","IPPLANET-AS",37620,"CM","VIETTEL-CM-AS",-1
12491,"IL","IPPLANET-AS",37623,"GH","SURFLINE_GHANA_AS",-1
12491,"IL","IPPLANET-AS",37638,"CD","Orioncom",-1
12491,"IL","IPPLANET-AS",327738,"CD","AFRICELL-DRC",-1
12491,"IL","IPPLANET-AS",327802,"TD","MILLICOM-CHAD",-1
12491,"IL","IPPLANET-AS",327975,"TD","ILNET-TELECOM",-1
12491,"IL","IPPLANET-AS",328079,"CF","TELECEL-CENTRAFRIQUE-AS",-1
12491,"IL","IPPLANET-AS",328166,"NG","Nmobile-AS",-1
12491,"IL","IPPLANET-AS",328261,"GH","E-CONNECTA-LIMITED",-1
12491,"IL","IPPLANET-AS",328310,"TD","GLOBALTECH-Telecoms-AS",-1
12552,"SE","IPO-EU",37560,"LR","CYBERDYNE",-1
12556,"KE","internet-solutions-ke",37421,"KE","Cellulant",-1
12556,"KE","internet-solutions-ke",328233,"UG","DFCU-Bank-AS",-1
12556,"KE","internet-solutions-ke",328477,"KE","African-Banking-Corporation",-1
12713,"GR","OTEGlobe",37558,"LY","LITC",-1
12956,"ES","Telefonica",6713,"MA","IAM-AS",-1
12956,"ES","Telefonica",8346,"SN","",-1
12956,"ES","Telefonica",15964,"CM","CAMNET-AS",-1
12956,"ES","Telefonica",36884,"MA","MAROCCONNECT",-1
12956,"ES","Telefonica",36947,"DZ","ALGTEL-AS",-1
13126,"GB","SMS-NET",37027,"TZ","SIMBANET-AS",-1
14988,"BW","BTC-GATE1",10798,"ZA","SBICSA",-1
14988,"BW","BTC-GATE1",327757,"BW","ICT-DYNAMIX",-1
15399,"KE","WANANCHI-KE",22690,"RW","AxiomNET-AS",-1
15399,"KE","WANANCHI-KE",36915,"KE","AFOL-KE-AS",-1
15399,"KE","WANANCHI-KE",36926,"KE","CKL1-ASN",-1
15399,"KE","WANANCHI-KE",36930,"TZ","Zantel-AS",-1
15399,"KE","WANANCHI-KE",37027,"TZ","SIMBANET-AS",-1
15399,"KE","WANANCHI-KE",37084,"TZ","simbanet-tz",-1
15399,"KE","WANANCHI-KE",37101,"TZ","MARLINK-TZ",-1
15399,"KE","WANANCHI-KE",37133,"TZ","airtel-tz-as",-1
15399,"KE","WANANCHI-KE",37499,"KE","UAP",-1
15399,"KE","WANANCHI-KE",37684,"KE","ANGANI-AS",-1
15399,"KE","WANANCHI-KE",327859,"TZ","Capital-Technologies",-1
15399,"KE","WANANCHI-KE",327994,"KE","Britam-Holdings-Limited",-1
15399,"KE","WANANCHI-KE",328380,"KE","Prime-Bank-AS",-1
15399,"KE","WANANCHI-KE",328438,"KE","Edgelink-Communications",-1
15399,"KE","WANANCHI-KE",328482,"KE","SkyTrend-Networks",-1
15412,"GB","FLAG-AS",8452,"EG","TE-AS",-1
15412,"GB","FLAG-AS",24835,"EG","RAYA-AS",-1
15412,"GB","FLAG-AS",33788,"SD","KANARTEL",-1
15706,"SD","Sudatel",24757,"ET","EthioNet-AS",-1
15706,"SD","Sudatel",33788,"SD","KANARTEL",-1
15706,"SD","Sudatel",36998,"SD","SDN-MOBITEL",-1
15706,"SD","Sudatel",37197,"SD","SUDREN",-1
15706,"SD","Sudatel",37211,"SD","MAX-NET-FOR-INTERNET-SERVICES",-1
15706,"SD","Sudatel",327756,"TD","AIRTEL-TD",-1
15706,"SD","Sudatel",327802,"TD","MILLICOM-CHAD",-1
15706,"SD","Sudatel",327864,"TD","ALBIDEYNET",-1
15706,"SD","Sudatel",327881,"SD","NICDC",-1
15706,"SD","Sudatel",327975,"TD","ILNET-TELECOM",-1
15808,"KE","ACCESSKENYA-KE",12556,"KE","internet-solutions-ke",-1
15808,"KE","ACCESSKENYA-KE",13224,"KE","NAIROBINET",-1
15808,"KE","ACCESSKENYA-KE",30994,"KE","Galileo-Kenya",-1
15808,"KE","ACCESSKENYA-KE",36904,"KE","Craft-Silicon",-1
15808,"KE","ACCESSKENYA-KE",36948,"KE","KENIC",-1
15808,"KE","ACCESSKENYA-KE",36975,"KE","CBA-AS",-1
15808,"KE","ACCESSKENYA-KE",37019,"KE","IAL",-1
15808,"KE","ACCESSKENYA-KE",37109,"KE","MyISP-AS",-1
15808,"KE","ACCESSKENYA-KE",37166,"KE","KENYA-AIRWAYS",-1
15808,"KE","ACCESSKENYA-KE",37247,"KE","JHPIEGO",-1
15808,"KE","ACCESSKENYA-KE",327748,"KE","COOP-BANK-KENYA",-1
15808,"KE","ACCESSKENYA-KE",327793,"KE","WORLD-VISION",-1
15808,"KE","ACCESSKENYA-KE",327906,"KE","EMBARQ",-1
15808,"KE","ACCESSKENYA-KE",328087,"KE","Unga-Holdings-AS",-1
15808,"KE","ACCESSKENYA-KE",328190,"KE","Sense-Telecommunications",-1
15808,"KE","ACCESSKENYA-KE",328201,"KE","Elige-Communications-Ltd",-1
15808,"KE","ACCESSKENYA-KE",328380,"KE","Prime-Bank-AS",-1
15964,"CM","CAMNET-AS",36912,"CM","ORANGECM",-1
15964,"CM","CAMNET-AS",36955,"CM","Matrix-ASN1",-1
15964,"CM","CAMNET-AS",37034,"CM","RINGO",-1
15964,"CM","CAMNET-AS",37089,"CM","ALINK-CM-AS",-1
15964,"CM","CAMNET-AS",37475,"CM","HTT",-1
15964,"CM","CAMNET-AS",37544,"TD","SOTEL-TCHAD",-1
15964,"CM","CAMNET-AS",37620,"CM","VIETTEL-CM-AS",-1
15964,"CM","CAMNET-AS",327741,"CM","INFOGENIE-AS",-1
15964,"CM","CAMNET-AS",327820,"CM","SWECOM",-1
15964,"CM","CAMNET-AS",328123,"CM","CAMPOST-AS",-1
15964,"CM","CAMNET-AS",328352,"CM","UnitedNations-AS",-1
16058,"GA","Gabon-Telecom",37169,"GA","SOLSI",-1
16058,"GA","Gabon-Telecom",37616,"GA","Airtel",-1
16058,"GA","Gabon-Telecom",37669,"GA","IG-AS",-1
16284,"NG","",25163,"NG","NG-NIGERIA-AS",-1
16284,"NG","",36872,"NG","IDN",-1
16284,"NG","",36957,"NG","MICROACCESS",-1
16284,"NG","",37088,"NG","VDT-AS",-1
16284,"NG","",37340,"NG","Spectranet",-1
16284,"NG","",37377,"NG","Futurecom",-1
16284,"NG","",37445,"NG","ETRANZACT",-1
16284,"NG","",37452,"NG","CB-Nigeria",-1
16284,"NG","",37714,"NG","BITFLUX",-1
16284,"NG","",327869,"NG","WADE-MULTI-TRADING",-1
16284,"NG","",328027,"NG","Sahara-Group",-1
16284,"NG","",328081,"NG","HollaTags-AS",-1
16284,"NG","",328092,"BJ","SUD-TELCOM-AS",-1
16284,"NG","",328332,"NG","FEAP-AS",-1
16284,"NG","",328401,"NG","SoftAlliance-AS",-1
16509,"US","AMAZON-02",2905,"ZA","TICSA-ASN",-1
16509,"US","AMAZON-02",37697,"MZ","webmasters",-1
16509,"US","AMAZON-02",327960,"ZA","PC-MANIACS",-1
16509,"US","AMAZON-02",327983,"ZA","Interworks-Wireless-Solutions",-1
16509,"US","AMAZON-02",328320,"ZA","Kurlec-AS",-1
16509,"US","AMAZON-02",328474,"ZA","Jebo-Connect-AS",-1
16637,"ZA","MTNNS-AS",9129,"ZA","KE-NET2000",-1
16637,"ZA","MTNNS-AS",10798,"ZA","SBICSA",-1
16637,"ZA","MTNNS-AS",11744,"ZA","INVESTEC",-1
16637,"ZA","MTNNS-AS",12091,"ZA","MTNNS-1",-1
16637,"ZA","MTNNS-AS",20294,"UG","MTN-UG",-1
16637,"ZA","MTNNS-AS",29465,"NG","VCG-AS",-1
16637,"ZA","MTNNS-AS",30986,"GH","SCANCOM",-1
16637,"ZA","MTNNS-AS",30992,"CM","MTN-NS-CAMEROON",-1
16637,"ZA","MTNNS-AS",33769,"ZA","ITDYNAMICS",-1
16637,"ZA","MTNNS-AS",36877,"ZA","IWAY_AFRICA",-1
16637,"ZA","MTNNS-AS",36890,"RW","MTNRW-ASN",-1
16637,"ZA","MTNNS-AS",36962,"ZM","MTNZ-AS",-1
16637,"ZA","MTNNS-AS",36972,"SD","MTNSD",-1
16637,"ZA","MTNNS-AS",36974,"CI","AFNET-AS",-1
16637,"ZA","MTNNS-AS",37026,"NA","SALT-ASN",-1
16637,"ZA","MTNNS-AS",37121,"ZA","ESKOM-HOLDINGS-SOC-LTD",-1
16637,"ZA","MTNNS-AS",37410,"LR","LONESTAR",-1
16637,"ZA","MTNNS-AS",37424,"BJ","Spacetel",-1
16637,"ZA","MTNNS-AS",37463,"CG","MTN-CONGO",-1
16637,"ZA","MTNNS-AS",37513,"NA","Polytechnic-NA",-1
16637,"ZA","MTNNS-AS",37612,"GN","Areeba-Guinea-AS",-1
16637,"ZA","MTNNS-AS",327694,"NA","NAMPOWER",-1
16637,"ZA","MTNNS-AS",327738,"CD","AFRICELL-DRC",-1
16637,"ZA","MTNNS-AS",327765,"SZ","SwaziMTN-Ltd",-1
16637,"ZA","MTNNS-AS",327769,"GW","MTN-Bissau",-1
16637,"ZA","MTNNS-AS",328107,"GN","GUILAB-AS",-1
16637,"ZA","MTNNS-AS",328186,"ZA","Newshelf-1315",-1
16637,"ZA","MTNNS-AS",328456,"ZA","Pattern-Matched-Technologies-AS",-1
17400,"AO","MSTELCOM",36917,"AO","ACS",-1
17400,"AO","MSTELCOM",36976,"AO","SONANGOL",-1
17400,"AO","MSTELCOM",37062,"AO","ASN-BNI",-1
17400,"AO","MSTELCOM",37155,"AO","NETONE",-1
17400,"AO","MSTELCOM",37384,"AO","BANKO-KEVE",-1
17400,"AO","MSTELCOM",327775,"AO","AO-IXPmgmnt",-1
17400,"AO","MSTELCOM",327806,"AO","CNTI-AS",-1
17400,"AO","MSTELCOM",328111,"AO","IPWORLD-AS",-1
17400,"AO","MSTELCOM",328283,"AO","BBDP1-AS",-1
18931,"ZA","SAINTERNET1",328262,"ZA","Internet-Uncapped",-1
18931,"ZA","SAINTERNET1",328285,"ZA","EDELNET-AS",-1
19551,"US","INCAPSULA",23058,"ZA","DHN-BGP-AS2002",-1
19551,"US","INCAPSULA",37001,"NG","GTB-AS",-1
19711,"SZ","SWAZINET",32398,"SZ","REALNET-ASN-1",-1
19711,"SZ","SWAZINET",37510,"SZ","POSIX-SZ",-1
19711,"SZ","SWAZINET",327762,"SZ","SPTC",-1
19711,"SZ","SWAZINET",327765,"SZ","SwaziMTN-Ltd",-1
19711,"SZ","SWAZINET",328169,"SZ","SWAZI-MOBILE",-1
20294,"UG","MTN-UG",10798,"ZA","SBICSA",-1
20294,"UG","MTN-UG",36991,"UG","ORANGE-UG",-1
20294,"UG","MTN-UG",37446,"UG","TULLOW-UG",-1
20294,"UG","MTN-UG",37476,"UG","Pegasus-Technologies-AS",-1
20294,"UG","MTN-UG",328118,"UG","East-Africa-Broadband-Services-AS",-1
20294,"UG","MTN-UG",328198,"UG","BLUECRANE",-1
20294,"UG","MTN-UG",328292,"UG","AgentBanking-AS",-1
20294,"UG","MTN-UG",328344,"CD","STETechplus-AS",-1
20459,"NA","TELECOM-NAMIBIA-AS",36996,"NA","TELECOM-NAMIBIA",-1
20459,"NA","TELECOM-NAMIBIA-AS",36999,"NA","TELECOM-NAMIBIA",-1
20459,"NA","TELECOM-NAMIBIA-AS",37214,"ZM","MICROLINK",-1
20484,"EG","YallaOnline",15804,"EG","",-1
20598,"IL","CYBERSPACE-AS",37056,"NG","ZENITH-BANK",-1
20598,"IL","CYBERSPACE-AS",328128,"NG","Tehilah-Base-AS",-1
20598,"IL","CYBERSPACE-AS",328413,"NG","Comercio-Cloud-Computing-Ltd",-1
20647,"DE","IPB",327814,"GH","Ecoband",-1
20928,"EG","NOOR-AS",15804,"EG","",-1
20928,"EG","NOOR-AS",30993,"EG","Egypt-Centers",-1
20928,"EG","NOOR-AS",31619,"EG","CITYSTARS-AS",-1
20928,"EG","NOOR-AS",33778,"EG","Mantrac-Group-AS",-1
20928,"EG","NOOR-AS",33785,"EG","CITYNET",-1
20928,"EG","NOOR-AS",37031,"EG","MIST-EG",-1
20928,"EG","NOOR-AS",37191,"EG","Raya-Holding",-1
20928,"EG","NOOR-AS",37252,"EG","GBAUTO",-1
20928,"EG","NOOR-AS",37437,"EG","CICH",-1
20928,"EG","NOOR-AS",328308,"EG","Azurde-Jewelry-AS",-1
20928,"EG","NOOR-AS",328405,"EG","Link-Datacenter-For-Data-Circulation",-1
20965,"GB","GEANT",3208,"DZ","ARN",-1
20965,"GB","GEANT",6879,"EG","ENSTINET-EG",-1
20965,"GB","GEANT",37288,"SN","WACREN",-1
21003,"LY","GPTC-AS",37566,"LY","ICONA-AS",-1
21003,"LY","GPTC-AS",328200,"LY","Al-Madar-Al-Jadeed",-1
21042,"IL","Gulfsat-AS",37327,"MG","NICMG",-1
21271,"ML","SOTELMABGP",36864,"ML","AFRIBONEMALI-AS",-1
21271,"ML","SOTELMABGP",328416,"ML","KIWIMALI-AS",-1
21320,"GB","GEANT_IAS_VRF",3208,"DZ","ARN",-1
21320,"GB","GEANT_IAS_VRF",6879,"EG","ENSTINET-EG",-1
21351,"FR","CANALPLUSTELECOM",36924,"BJ","GVA-Canalbox",-1
21351,"FR","CANALPLUSTELECOM",327697,"RE","TELCO-OI-AS",-1
21491,"UG","Uganda-Telecom",37679,"UG","URA1",-1
22351,"US","INTELSAT-1",37414,"CD","Microcom-Sprl",-1
22351,"US","INTELSAT-1",37638,"CD","Orioncom",-1
22355,"ZA","FROGFOOT",37675,"ZA","Sky-Connect-ASN",-1
22355,"ZA","FROGFOOT",328333,"ZA","FixedMobileTelco-AS",-1
22355,"ZA","FROGFOOT",328418,"ZA","Olena-Trading-AS",-1
22690,"RW","AxiomNET-AS",37102,"CD","CIELUX-RDC",-1
22690,"RW","AxiomNET-AS",37447,"CD","ORANGE-RDC",-1
22690,"RW","AxiomNET-AS",327879,"CD","AJYWA-TELECOM",-1
22822,"US","LLNW",37277,"ZA","LIMENET",-1
23889,"MU","MauritiusTelecom",30999,"MU","EMTEL-AS-AP",-1
23889,"MU","MauritiusTelecom",36868,"MU","EIS",-1
24691,"TG","TOGOTEL-AS",37229,"TG","ATLANTIQUE-TELECOM-TG",-1
24691,"TG","TOGOTEL-AS",328282,"TG","TEOLIS-SAU",-1
24753,"NL","GCE-NET",37468,"AO","ANGOLA-CABLES",-1
24835,"EG","RAYA-AS",8524,"EG","eg-auc",-1
24835,"EG","RAYA-AS",25364,"EG","EgyptCyberCenter-AS",-1
24835,"EG","RAYA-AS",30995,"EG","CIBEG-AS",-1
24835,"EG","RAYA-AS",31065,"EG","MCIT",-1
24835,"EG","RAYA-AS",31619,"EG","CITYSTARS-AS",-1
24835,"EG","RAYA-AS",33778,"EG","Mantrac-Group-AS",-1
24835,"EG","RAYA-AS",33782,"EG","BA-AS",-1
24835,"EG","RAYA-AS",36893,"EG","DURAVITEG-AS",-1
24835,"EG","RAYA-AS",36929,"EG","ASCBE",-1
24835,"EG","RAYA-AS",36935,"EG","Vodafone-EG",-1
24835,"EG","RAYA-AS",36978,"EG","EFG",-1
24835,"EG","RAYA-AS",36990,"EG","Alkan-AS",-1
24835,"EG","RAYA-AS",37091,"EG","AL-Ahli-BANK",-1
24835,"EG","RAYA-AS",37112,"EG","DarCairoAS",-1
24835,"EG","RAYA-AS",37191,"EG","Raya-Holding",-1
24835,"EG","RAYA-AS",37193,"EG","E-FINANCE",-1
24835,"EG","RAYA-AS",37348,"EG","CAC",-1
24835,"EG","RAYA-AS",37437,"EG","CICH",-1
24835,"EG","RAYA-AS",37585,"EG","NSGB",-1
24835,"EG","RAYA-AS",37664,"EG","RayaCC",-1
24835,"EG","RAYA-AS",328299,"EG","Attijariwafa-AS",-1
24863,"EG","LINKdotNET-AS",6127,"EG","IDSC",-1
24863,"EG","LINKdotNET-AS",8524,"EG","eg-auc",-1
24863,"EG","LINKdotNET-AS",25364,"EG","EgyptCyberCenter-AS",-1
24863,"EG","LINKdotNET-AS",25576,"EG","AFMIC",-1
24863,"EG","LINKdotNET-AS",31065,"EG","MCIT",-1
24863,"EG","LINKdotNET-AS",31619,"EG","CITYSTARS-AS",-1
24863,"EG","LINKdotNET-AS",36906,"EG","ELNG",-1
24863,"EG","LINKdotNET-AS",37066,"EG","MFA-AS",-1
24863,"EG","LINKdotNET-AS",37069,"EG","MOBINIL",-1
24863,"EG","LINKdotNET-AS",37193,"EG","E-FINANCE",-1
24863,"EG","LINKdotNET-AS",37339,"EG","MSCC",-1
24863,"EG","LINKdotNET-AS",37444,"EG","SCCT",-1
24863,"EG","LINKdotNET-AS",37585,"EG","NSGB",-1
24863,"EG","LINKdotNET-AS",328052,"EG","Orascom-Construction-AS",-1
25139,"MZ","TVCABO-AS",10798,"ZA","SBICSA",-1
25139,"MZ","TVCABO-AS",37477,"MZ","Mozabanco",-1
25163,"NG","NG-NIGERIA-AS",327784,"NG","FIDELITY-BANK",-1
25163,"NG","NG-NIGERIA-AS",328053,"NG","Sterling-Bank-AS",-1
25163,"NG","NG-NIGERIA-AS",328496,"NG","CyberSOC-Africa-AS",-1
25369,"GB","BANDWIDTH-AS",36902,"SC","ASINTELVISION",-1
25543,"BF","FasoNet-AS",21271,"ML","SOTELMABGP",-1
25543,"BF","FasoNet-AS",37205,"NE","ATLANTIQUE-TELECOM-NIGER",-1
25543,"BF","FasoNet-AS",328245,"BF","ARCEP-AS",-1
25543,"BF","FasoNet-AS",328330,"BF","ANSII-AS",-1
25818,"ZA","CMCNETWORKS",18922,"ZW","AfOL-Zw-AS-2",-1
25818,"ZA","CMCNETWORKS",327733,"ZA","SAICOM",-1
26754,"ZA","SPIDD-AFRICA",37683,"UG","CRDB1-AS",-1
28683,"BJ","BENINTELECOM",24691,"TG","TOGOTEL-AS",-1
28683,"BJ","BENINTELECOM",37136,"BJ","ETISALAT-AS",-1
28683,"BJ","BENINTELECOM",327818,"BJ","BENIN-IX",-1
28683,"BJ","BENINTELECOM",328092,"BJ","SUD-TELCOM-AS",-1
28683,"BJ","BENINTELECOM",328228,"BJ","Benin-Telecoms-AS",-1
29091,"NG","IPNXng",36922,"NG","UBA-AS",-1
29091,"NG","IPNXng",36970,"NG","interswitch",-1
29091,"NG","IPNXng",36979,"NG","FBN-AS",-1
29091,"NG","IPNXng",36993,"NG","FCMB",-1
29091,"NG","IPNXng",37328,"NG","WEMABANK",-1
29091,"NG","IPNXng",37490,"NG","ASO-SAVINGS",-1
29091,"NG","IPNXng",327721,"NG","Interswitch",-1
29091,"NG","IPNXng",328240,"NG","DANGOTE-AS",-1
29465,"NG","VCG-AS",36920,"NG","KKON",-1
29465,"NG","VCG-AS",37001,"NG","GTB-AS",-1
29465,"NG","VCG-AS",37018,"NG","GALAXYBB-AS",-1
29465,"NG","VCG-AS",37077,"NG","AAUN-NG",-1
29465,"NG","VCG-AS",37088,"NG","VDT-AS",-1
29465,"NG","VCG-AS",37144,"NG","VALUCARD-NG",-1
29465,"NG","VCG-AS",37200,"NG","SIMBANET-NIGERIA",-1
29465,"NG","VCG-AS",37209,"NG","HYPERIA",-1
29465,"NG","VCG-AS",37405,"NG","UNIV-NG-NSUKKA",-1
29465,"NG","VCG-AS",37420,"NG","UNIV-JOS",-1
29465,"NG","VCG-AS",37426,"NG","Amcon",-1
29465,"NG","VCG-AS",37443,"NG","Usmanu",-1
29465,"NG","VCG-AS",37480,"NG","Cobranet",-1
29465,"NG","VCG-AS",37591,"NG","HBNAS",-1
29465,"NG","VCG-AS",37605,"NG","GTNL1-AS",-1
29465,"NG","VCG-AS",327763,"NG","Bowen-University",-1
29465,"NG","VCG-AS",327929,"NG","Center-Point-Technologies",-1
29465,"NG","VCG-AS",327942,"NG","LANDMARK-UNIVERSITY",-1
29465,"NG","VCG-AS",328158,"NG","Exchange-Telecoms-Limited",-1
29465,"NG","VCG-AS",328188,"NG","Covenant-University-AS",-1
29465,"NG","VCG-AS",328256,"NG","Skymax-Integrated-Network-AS",-1
29465,"NG","VCG-AS",328303,"GH","INETCOM-AS",-1
29571,"CI","ORANGE-COTE-IVOIRE",10798,"ZA","SBICSA",-1
29571,"CI","ORANGE-COTE-IVOIRE",21271,"ML","SOTELMABGP",-1
29571,"CI","ORANGE-COTE-IVOIRE",36864,"ML","AFRIBONEMALI-AS",-1
29571,"CI","ORANGE-COTE-IVOIRE",36946,"CI","CIVIX",-1
29571,"CI","ORANGE-COTE-IVOIRE",37190,"CI","ATLANTIQUE-TELECOM-CI",-1
29571,"CI","ORANGE-COTE-IVOIRE",37381,"CI","VIPNET",-1
29571,"CI","ORANGE-COTE-IVOIRE",37475,"CM","HTT",-1
29571,"CI","ORANGE-COTE-IVOIRE",37577,"BF","Orange-BF",-1
29571,"CI","ORANGE-COTE-IVOIRE",327773,"CI","WEBB-FONTAINE",-1
29571,"CI","ORANGE-COTE-IVOIRE",328193,"CI","SOCIETE-NATIONALE-DE-DEVELOPPEMENT-INFOR",-1
29571,"CI","ORANGE-COTE-IVOIRE",328253,"ML","MALI-ATEL",-1
29571,"CI","ORANGE-COTE-IVOIRE",328284,"ML","SMDT1-AS",-1
29606,"GB","Borwood-UK-AS",14115,"ZA","AMALGAMATED-BSA",-1
29614,"GH","GHANATEL-AS",10798,"ZA","SBICSA",-1
29614,"GH","GHANATEL-AS",37074,"GH","UG-AS",-1
29614,"GH","GHANATEL-AS",37087,"GH","STLGHANA",-1
29614,"GH","GHANATEL-AS",37232,"GH","CTS",-1
29614,"GH","GHANATEL-AS",37263,"GH","UNIVEDU",-1
29614,"GH","GHANATEL-AS",37304,"GH","Tullow",-1
29614,"GH","GHANATEL-AS",37320,"GH","NLA-AS",-1
29614,"GH","GHANATEL-AS",37381,"CI","VIPNET",-1
29614,"GH","GHANATEL-AS",37392,"GH","SSNIT",-1
29614,"GH","GHANATEL-AS",37721,"BF","Virtual-Technologies-Solutions-SA",-1
29614,"GH","GHANATEL-AS",327853,"GH","CEIB",-1
29614,"GH","GHANATEL-AS",327947,"GH","KNUST-GH",-1
29614,"GH","GHANATEL-AS",327965,"GH","ARB-APEX-BANK",-1
29614,"GH","GHANATEL-AS",328076,"GH","University-of-Mines-and-Technology",-1
29614,"GH","GHANATEL-AS",328141,"GH","Ostec-AS",-1
29614,"GH","GHANATEL-AS",328212,"GH","The-University-Of-Cape-Coast-AS",-1
29614,"GH","GHANATEL-AS",328439,"GH","GIMPA",-1
29614,"GH","GHANATEL-AS",328454,"GH","Bank-Of-Ghana-AS",-1
30619,"MZ","TDM-AS",25139,"MZ","TVCABO-AS",-1
30619,"MZ","TDM-AS",36945,"MZ","mcelISP",-1
30619,"MZ","TDM-AS",36969,"MW","MTL-AS",-1
30619,"MZ","TDM-AS",37110,"MZ","moztel-as",-1
30619,"MZ","TDM-AS",328274,"MZ","BBID1-AS",-1
30818,"IS","IS-ADVANIA-TRANSIT",200651,"SC","FlokiNET",-1
30844,"GB","LIQUID-AS",7420,"ZM","ZAMNET-AS",-1
30844,"GB","LIQUID-AS",9129,"ZA","KE-NET2000",-1
30844,"GB","LIQUID-AS",10798,"ZA","SBICSA",-1
30844,"GB","LIQUID-AS",12143,"TZ","RAHA",-1
30844,"GB","LIQUID-AS",13224,"KE","NAIROBINET",-1
30844,"GB","LIQUID-AS",15022,"ZA","ADEPT-ZA",-1
30844,"GB","LIQUID-AS",15399,"KE","WANANCHI-KE",-1
30844,"GB","LIQUID-AS",19676,"MU","SWIFT-GLOBAL",-1
30844,"GB","LIQUID-AS",25568,"KE","KENYAWEB",-1
30844,"GB","LIQUID-AS",25818,"ZA","CMCNETWORKS",-1
30844,"GB","LIQUID-AS",29032,"UG","DATANET-UG",-1
30844,"GB","LIQUID-AS",29039,"UG","AFRICAONLINE-UG",-1
30844,"GB","LIQUID-AS",30994,"KE","Galileo-Kenya",-1
30844,"GB","LIQUID-AS",31856,"ZW","CABS",-1
30844,"GB","LIQUID-AS",32653,"ZA","ENETWORKS",-1
30844,"GB","LIQUID-AS",32860,"TZ","CATS-NET-NETWORK",-1
30844,"GB","LIQUID-AS",33567,"LS","TELECOM-LESOTHO",-1
30844,"GB","LIQUID-AS",33765,"TZ","TTCLDATA",-1
30844,"GB","LIQUID-AS",33772,"TZ","BOL-CO-TZ-AS",-1
30844,"GB","LIQUID-AS",36868,"MU","EIS",-1
30844,"GB","LIQUID-AS",36902,"SC","ASINTELVISION",-1
