"provider","provider_cc","provider_name","customer","customer_cc","customer_name","type"
174,"US","COGENT-174",1239,"US","SPRINTLINK",-1
174,"US","COGENT-174",1257,"SE","SWIPNET",0
174,"US","COGENT-174",1273,"GB","CW",0
174,"US","COGENT-174",1277,"US","VXCHNGE-AS",-1
174,"US","COGENT-174",1286,"US","IVAS01",-1
174,"US","COGENT-174",1289,"US","COLGATE-UNIVERSITY",-1
174,"US","COGENT-174",1299,"SE","TELIANET",0
174,"US","COGENT-174",1351,"US","UVM-EDU-AS",-1
174,"US","COGENT-174",1355,"US","ABELSONTAYLOR",-1
174,"US","COGENT-174",1403,"CA","EBOX",-1
174,"US","COGENT-174",1406,"US","MOTOROLA-MOBILITY",-1
174,"US","COGENT-174",1408,"US","CCB-AS",-1
174,"US","COGENT-174",1419,"US","SELERITY",-1
174,"US","COGENT-174",1421,"US","WANSECURITY",-1
174,"US","COGENT-174",1422,"US","MEDIA6-ASN",-1
174,"US","COGENT-174",1428,"US","DRW-HOLDINGS",-1
174,"US","COGENT-174",1435,"US","ASN-NWML-2",-1
174,"US","COGENT-174",1439,"US","SBISD",-1
174,"US","COGENT-174",1442,"US","ASNSISL",-1
174,"US","COGENT-174",1547,"MD","IDK-Network",-1
174,"US","COGENT-174",1605,"US","ALGT-HQNET",-1
174,"US","COGENT-174",1613,"US","EMBER",-1
174,"US","COGENT-174",1622,"US","NCHAS",-1
174,"US","COGENT-174",1678,"US","DOW",-1
174,"US","COGENT-174",1680,"IL","NV-ASN",-1
174,"US","COGENT-174",1742,"US","HARVARD-UNIV",-1
174,"US","COGENT-174",1764,"AT","NEXTLAYER-AS",-1
174,"US","COGENT-174",1766,"US","ASN-EXXONMOBIL-US",-1
174,"US","COGENT-174",1787,"US","AS1787",-1
174,"US","COGENT-174",1798,"US","OREGON",-1
174,"US","COGENT-174",1820,"US","WNET",-1
174,"US","COGENT-174",1825,"SG","SETCLEAR",-1
174,"US","COGENT-174",1828,"US","UNITAS",-1
174,"US","COGENT-174",1836,"CH","GREEN",-1
174,"US","COGENT-174",1886,"HR","BTNET",-1
174,"US","COGENT-174",1916,"BR","",-1
174,"US","COGENT-174",1955,"HU","HBONE-AS",-1
174,"US","COGENT-174",1968,"US","UMASSP-DOM",-1
174,"US","COGENT-174",1975,"US","PROQUEST-AS",-1
174,"US","COGENT-174",1996,"US","ASN1",-1
174,"US","COGENT-174",2018,"ZA","TENET-1",-1
174,"US","COGENT-174",2033,"US","PANIX",-1
174,"US","COGENT-174",2044,"US","IINET-2044",-1
174,"US","COGENT-174",2047,"CH","ASN-ROCHE-BASLE",-1
174,"US","COGENT-174",2107,"SI","ARNES-NET",-1
174,"US","COGENT-174",2108,"HR","CARNet-AS",-1
174,"US","COGENT-174",2134,"ES","GSVNET-AS",-1
174,"US","COGENT-174",2149,"US","COGENT-2149",-1
174,"US","COGENT-174",2200,"FR","FR-RENATER",-1
174,"US","COGENT-174",2516,NULL,"KDDI",-1
174,"US","COGENT-174",2519,NULL,"VECTANT",-1
174,"US","COGENT-174",2544,"US","METRO-AS",-1
174,"US","COGENT-174",2552,"US","WUSTL-ASN",-1
174,"US","COGENT-174",2588,"LV","LATNET-AS",-1
174,"US","COGENT-174",2589,"GB","WANSTOR",-1
174,"US","COGENT-174",2611,"BE","BELNET",-1
174,"US","COGENT-174",2614,"RO","RoEduNet",-1
174,"US","COGENT-174",2615,"US","BECHTEL",-1
174,"US","COGENT-174",2637,"US","GEORGIA-TECH",-1
174,"US","COGENT-174",2686,NULL,"ATGS-MMD-AS",0
174,"US","COGENT-174",2711,"US","SPIRITTEL-AS",-1
174,"US","COGENT-174",2721,"US","SCLR",-1
174,"US","COGENT-174",2728,"US","GIGSOUTH",-1
174,"US","COGENT-174",2730,"US","WINKY-AS",-1
174,"US","COGENT-174",2733,"US","ADDREX",-1
174,"US","COGENT-174",2734,"US","CORESITE",-1
174,"US","COGENT-174",2828,"US","XO-AS15",0
174,"US","COGENT-174",2857,"DE","RLP-NET",-1
174,"US","COGENT-174",2860,"PT","NOS_COMUNICACOES",-1
174,"US","COGENT-174",2901,"US","OGT-AS",-1
174,"US","COGENT-174",2914,"US","NTT-COMMUNICATIONS-2914",0
174,"US","COGENT-174",3061,"US","PDNPVD-1",-1
174,"US","COGENT-174",3064,"US","AFFINITY-FTL",-1
174,"US","COGENT-174",3185,"NL","PAYLOGIC",-1
174,"US","COGENT-174",3213,"GB","BOGONS-ASN",-1
174,"US","COGENT-174",3238,"FI","ALCOM",-1
174,"US","COGENT-174",3245,"BG","DIGSYS-AS",-1
174,"US","COGENT-174",3250,"CH","NETSKIN",-1
174,"US","COGENT-174",3252,"GB","FBRX-AS",-1
174,"US","COGENT-174",3255,"UA","UARNET-AS",-1
174,"US","COGENT-174",3257,"DE","GTT-BACKBONE",0
174,"US","COGENT-174",3262,"ES","SARENET",-1
174,"US","COGENT-174",3267,"RU","RUNNET",-1
174,"US","COGENT-174",3302,"IT","AS-IRIDEOS-IN-NETAPP",-1
174,"US","COGENT-174",3303,"CH","SWISSCOM",-1
174,"US","COGENT-174",3320,"DE","DTAG",0
174,"US","COGENT-174",3324,"ES","AS3324_FUJITSU_SPAIN",-1
174,"US","COGENT-174",3347,"LU","CETREL-LU-AS1",-1
174,"US","COGENT-174",3356,"US","LEVEL3",0
174,"US","COGENT-174",3389,"US","FORDSRL-AS",-1
174,"US","COGENT-174",3401,"US","SEATTLE",-1
174,"US","COGENT-174",3402,"US","AS-ATS",-1
174,"US","COGENT-174",3409,"US","CALLVOX",-1
174,"US","COGENT-174",3464,"US","ASC-NET",-1
174,"US","COGENT-174",3479,"US","PEACHNET-AS1",-1
174,"US","COGENT-174",3480,"US","PEACHNET-AS2",-1
174,"US","COGENT-174",3491,"US","BTN-ASN",0
174,"US","COGENT-174",3512,"US","EUSHC",-1
174,"US","COGENT-174",3549,"US","LVLT-3549",0
174,"US","COGENT-174",3599,"US","BINCNET",-1
174,"US","COGENT-174",3663,"US","NETNET-NET",-1
174,"US","COGENT-174",3685,"US","BUFFALO-ASN",-1
174,"US","COGENT-174",3701,"US","NERONET",-1
174,"US","COGENT-174",3705,"US","GPO-NET",-1
174,"US","COGENT-174",3733,"US","LEVENFELD",-1
174,"US","COGENT-174",3741,"ZA","IS",-1
174,"US","COGENT-174",3755,NULL,"NYSERNET3-AS",-1
174,"US","COGENT-174",3756,NULL,"NYSERNET3-AS",-1
174,"US","COGENT-174",3777,"US","HAVERFORD",-1
174,"US","COGENT-174",3778,"US","TEMPLE",-1
174,"US","COGENT-174",3782,"US","SWARTHMORE",-1
174,"US","COGENT-174",3795,"US","BRYNMAWR",-1
174,"US","COGENT-174",3800,"US","AS3800",-1
174,"US","COGENT-174",3820,"US","ACP",-1
174,"US","COGENT-174",3853,"US","WHIDBEY",-1
174,"US","COGENT-174",3855,"BM","LOGIC-3855",-1
174,"US","COGENT-174",3900,"US","TEXASNET-ASN",-1
174,"US","COGENT-174",3910,"US","CENTURYLINK-EUROPE-LEGACY-QWEST",0
174,"US","COGENT-174",4058,"HK","CITICTEL-CPC-AS4058",-1
174,"US","COGENT-174",4134,"CN","CHINANET-BACKBONE",-1
174,"US","COGENT-174",4166,"US","APPL-AS-4166",-1
174,"US","COGENT-174",4181,"US","TDS-AS",-1
174,"US","COGENT-174",4192,"US","STORTEK-INT",-1
174,"US","COGENT-174",4230,"BR","",-1
174,"US","COGENT-174",4232,"US","EDEN-AS",-1
174,"US","COGENT-174",4246,"US","NJIT-AS",-1
174,"US","COGENT-174",4255,"US","BAIN",-1
174,"US","COGENT-174",4261,"US","BLUEGRASSNET",-1
174,"US","COGENT-174",4354,"US","ASN-ENOC",-1
174,"US","COGENT-174",4373,"US","OCLC-AS",-1
174,"US","COGENT-174",4374,"US","CKEREST",-1
174,"US","COGENT-174",4385,"US","RIT-ASN",-1
174,"US","COGENT-174",4474,"US","TCT-AS",-1
174,"US","COGENT-174",4538,"CN","ERX-CERNET-BKB",-1
174,"US","COGENT-174",4546,"US","MCGRAW-AS",-1
174,"US","COGENT-174",4563,"US","BTMU-AMERICA",-1
174,"US","COGENT-174",4581,"US","SOCKET",-1
174,"US","COGENT-174",4597,"US","MILLIPORE",-1
174,"US","COGENT-174",4637,"HK","ASN-TELSTRA-GLOBAL",-1
174,"US","COGENT-174",4651,"TH","THAI-GATEWAY",-1
174,"US","COGENT-174",4766,"KR","KIXS-AS-KR",-1
174,"US","COGENT-174",4775,"PH","GLOBE-TELECOM-AS",-1
174,"US","COGENT-174",4826,"AU","VOCUS-BACKBONE-AS",-1
174,"US","COGENT-174",4837,"CN","CHINA169-Backbone",0
174,"US","COGENT-174",4857,"AU","TVP-OPERATIONS-COMPANY-AP",-1
174,"US","COGENT-174",4877,"CA","G3TEL-AS",-1
174,"US","COGENT-174",4889,"US","USPSOIG-AS2",-1
174,"US","COGENT-174",4894,"US","COANAHEIM",-1
174,"US","COGENT-174",4897,"US","ECHO-LABS-LLC",-1
174,"US","COGENT-174",4903,"US","ANYPRESENTATIONS",-1
174,"US","COGENT-174",4905,"US","INFO2-4905",-1
174,"US","COGENT-174",4907,"US","AL-616-4907",-1
174,"US","COGENT-174",4913,"US","NET-CPRK",-1
174,"US","COGENT-174",4927,"US","IMPU",-1
174,"US","COGENT-174",4965,"US","AMER",-1
174,"US","COGENT-174",4989,"US","YUMESJDC01",-1
174,"US","COGENT-174",5008,"US","TW-ASN-01",-1
174,"US","COGENT-174",5009,"US","EATEL",-1
174,"US","COGENT-174",5022,"US","SSEMC",-1
174,"US","COGENT-174",5033,"US","AS5033",-1
174,"US","COGENT-174",5050,"US","PSC-EXT",-1
174,"US","COGENT-174",5056,"US","AUREON-5056",-1
174,"US","COGENT-174",5069,NULL,"CLEARBLUE-AS",-1
174,"US","COGENT-174",5078,"US","ONENET-AS-1",-1
174,"US","COGENT-174",5096,"CA","411CA",-1
174,"US","COGENT-174",5108,"US","PASADENA-ASN",-1
174,"US","COGENT-174",5116,NULL,NULL,-1
174,"US","COGENT-174",5390,"NL","EuroNet",-1
174,"US","COGENT-174",5391,"HR","T-HT",-1
174,"US","COGENT-174",5392,"IT","TELNET-ITALY",-1
174,"US","COGENT-174",5400,"GB","BT",0
174,"US","COGENT-174",5416,"BH","",-1
174,"US","COGENT-174",5430,"DE","FREENETDE",-1
174,"US","COGENT-174",5436,"FR","BT-FRANCE",-1
174,"US","COGENT-174",5439,"DE","BRAINLOOP",-1
174,"US","COGENT-174",5466,"IE","EIRCOM",-1
174,"US","COGENT-174",5500,"GB","Chess",-1
174,"US","COGENT-174",5511,"FR","Opentransit",0
174,"US","COGENT-174",5538,"LV","SigmaNet-NIC",-1
174,"US","COGENT-174",5563,"RU","URAL",-1
174,"US","COGENT-174",5564,"GB","SOL-AS",-1
174,"US","COGENT-174",5577,"LU","ROOT",-1
174,"US","COGENT-174",5580,"NL","HIBERNIA",0
174,"US","COGENT-174",5587,"GB","ITILITY-LIMITED",-1
174,"US","COGENT-174",5631,"GB","LUMINET",-1
174,"US","COGENT-174",5661,"US","USF",-1
174,"US","COGENT-174",5662,"US","ASN-TBS-1",-1
174,"US","COGENT-174",5664,"CA","SHERIDAN-NET",-1
174,"US","COGENT-174",5690,"CA","VIANET-NO",-1
174,"US","COGENT-174",5697,"US","SG-INTER",-1
174,"US","COGENT-174",5702,"US","GALAXY",-1
174,"US","COGENT-174",5713,"ZA","SAIX-NET",-1
174,"US","COGENT-174",5716,"US","CYBERCOM",-1
174,"US","COGENT-174",5719,"US","SUNYSB",-1
174,"US","COGENT-174",5742,"US","CCINET",-1
174,"US","COGENT-174",5760,"US","BIDDEFORD1",-1
174,"US","COGENT-174",5769,"CA","VIDEOTRON",-1
174,"US","COGENT-174",6057,"UY","",-1
174,"US","COGENT-174",6059,"US","UMS2-ASN",-1
174,"US","COGENT-174",6074,"US","LIUNET",-1
174,"US","COGENT-174",6082,"US","IPIFONY-AS",-1
174,"US","COGENT-174",6118,"US","MCCLATCHY-CORP",-1
174,"US","COGENT-174",6128,"US","CABLE-NET-1",0
174,"US","COGENT-174",6172,"US","MUSD-INTERNET",-1
174,"US","COGENT-174",6181,"US","FUSE-NET",-1
174,"US","COGENT-174",6188,"US","VPSDATACENTER",-1
174,"US","COGENT-174",6189,"US","EPFL-AS",-1
174,"US","COGENT-174",6199,"US","COOPERUNION",-1
174,"US","COGENT-174",6200,"US","UIC-AS",-1
174,"US","COGENT-174",6220,"US","AS6220",-1
174,"US","COGENT-174",6231,"US","SCANA",-1
174,"US","COGENT-174",6244,"US","SWIEC",-1
174,"US","COGENT-174",6315,"US","XMISSION",0
174,"US","COGENT-174",6325,"US","ILLINOIS-CENTURY",-1
174,"US","COGENT-174",6327,"CA","SHAW",-1
174,"US","COGENT-174",6336,"US","TURN-US-ASN",-1
174,"US","COGENT-174",6341,"US","WIEC",-1
174,"US","COGENT-174",6364,"US","ATLANTIC-NET-1",-1
174,"US","COGENT-174",6379,"US","ALINK",-1
174,"US","COGENT-174",6391,"CA","URBAN-15-AS",-1
174,"US","COGENT-174",6400,"DO","",-1
174,"US","COGENT-174",6404,"US","FACTSET",-1
174,"US","COGENT-174",6405,"US","AIN",-1
174,"US","COGENT-174",6407,"CA","PRIMUS-AS6407",-1
174,"US","COGENT-174",6412,"KW","KW",-1
174,"US","COGENT-174",6428,"US","CDM",-1
174,"US","COGENT-174",6434,"US","PIERPONTSECURITIES",-1
174,"US","COGENT-174",6453,"US","AS6453",0
174,"US","COGENT-174",6461,"US","ZAYO-6461",0
174,"US","COGENT-174",6482,"US","SUPER-AS1",-1
174,"US","COGENT-174",6485,NULL,NULL,-1
174,"US","COGENT-174",6494,"US","COGENT-6494",-1
174,"US","COGENT-174",6503,"MX","",-1
174,"US","COGENT-174",6536,"US","CITYNET",-1
174,"US","COGENT-174",6551,"US","MOBILETNET",-1
174,"US","COGENT-174",6561,"CA","JUCE",-1
174,"US","COGENT-174",6566,"US","TROWE-NET",-1
174,"US","COGENT-174",6582,"US","FRII",-1
174,"US","COGENT-174",6620,"US","AS-6620",-1
174,"US","COGENT-174",6621,"US","HNS-DIRECPC",-1
174,"US","COGENT-174",6643,"US","JIVECOMMUNICATIONS",-1
174,"US","COGENT-174",6661,"LU","EPT-LU",-1
174,"US","COGENT-174",6667,"FI","EUNET-FINLAND",-1
174,"US","COGENT-174",6674,"GR","NATIONAL-BANK-OF-GREECE",-1
174,"US","COGENT-174",6677,"IS","ICENET-AS1",-1
174,"US","COGENT-174",6700,"RS","BEOTEL-AS",-1
174,"US","COGENT-174",6713,"MA","IAM-AS",-1
174,"US","COGENT-174",6718,"RO","NAV",-1
174,"US","COGENT-174",6730,"CH","SUNRISE",-1
174,"US","COGENT-174",6735,"DE","SDTNET",-1
174,"US","COGENT-174",6738,"FR","DRI",-1
174,"US","COGENT-174",6752,"AD","ANDORRA",-1
174,"US","COGENT-174",6753,"DE","VIPRINET-AS",-1
174,"US","COGENT-174",6758,"MC","AS6758",-1
174,"US","COGENT-174",6759,"GB","IOTX",-1
174,"US","COGENT-174",6762,"IT","SEABONE-NET",-1
174,"US","COGENT-174",6764,"SI","PERFTECH-SLOVENIA-AS",-1
174,"US","COGENT-174",6768,"UA","EUROTEL-AS",-1
174,"US","COGENT-174",6769,"LT","SICN",-1
174,"US","COGENT-174",6772,"CH","IMPNET-AS",-1
174,"US","COGENT-174",6774,"BE","ASN-BICS",0
174,"US","COGENT-174",6775,"CH","FINK-TELECOM-SERVICES",-1
174,"US","COGENT-174",6776,"CH","THENET",-1
174,"US","COGENT-174",6779,"GB","ICLNET-AS",-1
174,"US","COGENT-174",6812,"IE","VS-VGN-EMEA",-1
174,"US","COGENT-174",6830,"AT","LGI-UPC",-1
174,"US","COGENT-174",6834,"DK","AS6834",-1
174,"US","COGENT-174",6849,"UA","UKRTELNET",-1
174,"US","COGENT-174",6866,"CY","CYTA-NETWORK",-1
174,"US","COGENT-174",6893,"CH","SAITIS-NETWORK",-1
174,"US","COGENT-174",6894,"GB","KDDI-EUROPE",-1
174,"US","COGENT-174",6898,"CH","INTERNETONE_CH",-1
174,"US","COGENT-174",6913,NULL,"HCSNET-ASNBLK",-1
174,"US","COGENT-174",6924,"US","STARTRIB",-1
174,"US","COGENT-174",6971,"US","VMX-US1",-1
174,"US","COGENT-174",7018,"US","ATT-INTERNET4",0
174,"US","COGENT-174",7049,"AR","",-1
174,"US","COGENT-174",7057,"CA","MANAGEDNETWORK",-1
174,"US","COGENT-174",7065,"US","SONOMA",-1
174,"US","COGENT-174",7078,"US","MONMOUTH",-1
174,"US","COGENT-174",7106,"US","INDEPENDENTSFIBERNETWORK",-1
174,"US","COGENT-174",7124,NULL,NULL,-1
174,"US","COGENT-174",7138,"US","ENCOMPASS-ASN",-1
174,"US","COGENT-174",7148,"US","GRAPHNET-NET",-1
174,"US","COGENT-174",7162,"BR","",-1
174,"US","COGENT-174",7203,"US","LEASEWEB-USA-SFO-12",-1
174,"US","COGENT-174",7219,"US","ASNTULIX",-1
174,"US","COGENT-174",7221,"US","TWRS-PHL",-1
174,"US","COGENT-174",7227,"US","KPMGL-AS",-1
174,"US","COGENT-174",7250,"US","SURRY-TELEPHONE-MEMB-CORP",-1
